EE Provider ID	EE UID	Client Unique ID	Client ID	Entry Exit Group Id	Entry Exit Household Id		Entry Date	Housing Move-in Date(5584)	Exit Date	Destination	Reason for Leaving	Entry Exit Type	Entry Exit Date Added	Entry Exit Date Updated
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	898781	jrgm09271966j210r262	249916				7/2/2017		7/5/2017	Hospital or other residential non-psychiatric medical facility (HUD)	Other	HUD	7/3/2017	7/7/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	898782	afsm11031968a535f240	186593				7/2/2017		8/31/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	7/3/2017	9/5/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899596	hgrf06161964h450g625	398931				6/30/2017	10/20/2017	10/20/2017	Rental by client, with RRH or equivalent subsidy (HUD)	Completed program	HUD	7/6/2017	10/20/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899689	gkvm12111959g160k120	458222				7/4/2017		10/7/2017	No exit interview completed (HUD)	Unknown/Disappeared	HUD	7/7/2017	11/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899691	cdmm06261981c600d560	458219				7/4/2017		7/18/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	7/19/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899692	wgem04021992w450g626	292185				7/4/2017		7/15/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	7/17/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899693	ljfm07151959l563j162	124817				7/4/2017		7/12/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	7/13/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899694	rfam10241972r163f420	458220				7/19/2017		8/2/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	8/3/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899695	dmkm08261971d500m255	458217				7/4/2017		8/25/2017	Staying or living with friends, temporary tenure (HUD)	Disagreement with rules/persons	HUD	7/7/2017	8/29/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899696	jwnm02191949j200w523	123882				7/4/2017		7/19/2017	Rental by client, no ongoing housing subsidy (HUD)	Left for housing opp. before completing program	HUD	7/7/2017	7/24/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899697	avrm05111960a535v640	458223				7/4/2017		8/25/2017	Staying or living with friends, temporary tenure (HUD)	Disagreement with rules/persons	HUD	7/7/2017	8/29/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899698	jbaf12131981j200b162	421503				7/4/2017		7/14/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	7/17/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899699	dcrf01161975d300c635	458221				7/18/2017		8/3/2017	Jail, prison or juvenile detention facility (HUD)	Other	HUD	7/7/2017	8/4/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899700	sbrf03181978s165b652	458218				7/18/2017		7/31/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	8/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	899701	sbnf11041996s600b530	447282				7/5/2017		7/17/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/7/2017	7/18/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	900081	kmtm11241977k400m324	341525				7/7/2017		7/12/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/10/2017	7/13/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	900082	dbrm07171944d130b653	458308				7/7/2017		2/2/2018	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	7/10/2017	2/7/2018
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	900084	cgvm03061991c600g152	458307				7/7/2017		7/12/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/10/2017	7/13/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	900409	cfrm04121978c640f640	296485				7/10/2017		7/13/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/11/2017	7/17/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901678	wgem04021992w450g626	292185				7/16/2017		8/1/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/17/2017	8/2/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901688	kcaf04301956k623c462	458817				7/14/2017		8/10/2017	Staying or living with friends, permanent tenure (HUD)	Left for housing opp. before completing program	HUD	7/17/2017	8/10/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901689	jbaf12131981j200b162	421503				7/16/2017		8/1/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/17/2017	8/2/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901690	jwlf07081996j400w426	454491				7/12/2017	8/18/2017	7/31/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/17/2017	8/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901697	ambm05101976a350m150	457072				7/11/2017		7/17/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/17/2017	7/18/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901948	jrgm09271966j210r262	249916				7/15/2017		8/1/2017	Hospital or other residential non-psychiatric medical facility (HUD)	Other	HUD	7/18/2017	8/2/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	901949	ambm05101976a350m150	457072				7/18/2017		10/22/2017	Staying or living with friends, temporary tenure (HUD)	Non-compliance with program	HUD	7/18/2017	11/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902120	msim12191973m622s530	458818				7/17/2017		7/19/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/18/2017	7/20/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902252	agrm06061991a536g600	274547				7/16/2017		7/20/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/19/2017	7/21/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902254	jmcm03081967j520m266	444293				7/9/2017		8/2/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/19/2017	8/3/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902255	ljfm07151959l563j162	124817				7/15/2017		7/20/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/19/2017	7/21/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902531	lbom03121966l500b453	248566				7/19/2017		9/11/2017	Place not meant for habitation (HUD)	Non-compliance with program	HUD	7/20/2017	9/19/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902532	sbnf11041996s600b530	447282				7/19/2017		9/22/2017	Staying or living with friends, permanent tenure (HUD)	Criminal activity / violence	HUD	7/20/2017	9/27/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902796	arom03071965a654r200	456628				7/20/2017		11/21/2017	Rental by client, with RRH or equivalent subsidy (HUD)	Completed program	HUD	7/21/2017	11/21/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902797	bbrm09191969b650b624	434858				7/21/2017		7/26/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/21/2017	7/27/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902798	cbsm02271977c600b200	301121				7/20/2017	10/6/2016	7/28/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	7/21/2017	8/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902799	lgof11261964l530g350	456554				7/20/2017		11/18/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	7/21/2017	11/21/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	902800	dsef06021957d645s315	169008				7/20/2017		10/8/2017	Deceased (HUD)	Death	HUD	7/21/2017	10/11/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903179	chrm02111959c465h616	398224				7/15/2017		3/24/2018	Staying or living with family, permanent tenure (HUD)	Completed program	HUD	7/24/2017	3/26/2018
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903182	shwf04271985s550h252	459296				7/24/2017		7/31/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/24/2017	8/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903458	rmlm01011961r163m245	98579				7/23/2017		8/1/2017	Rental by client, no ongoing housing subsidy (HUD)	Left for housing opp. before completing program	HUD	7/25/2017	8/17/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903460	rmem08241979r163m200	373188				7/24/2017		8/1/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/25/2017	8/2/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903465	anlm12141975a536n425	110973				7/25/2017		10/15/2017	No exit interview completed (HUD)	Non-compliance with program	HUD	7/25/2017	11/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903466	rklm12221970r534k400	153324				7/24/2017		8/5/2017	Staying or living with friends, permanent tenure (HUD)	Left for housing opp. before completing program	HUD	7/25/2017	8/7/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903467	ecrm03061967e300c642	281041				7/24/2017		9/12/2017	No exit interview completed (HUD)	Unknown/Disappeared	HUD	7/25/2017	9/12/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903468	jhlf07261988j245h400	373731				7/24/2017		9/29/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	7/25/2017	10/3/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903469	twlf01161966t620w452	264620				7/24/2017		8/10/2017	No exit interview completed (HUD)	Unknown/Disappeared	HUD	7/25/2017	8/10/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903733	cfrm04121978c640f640	296485				7/24/2017		7/25/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/26/2017	7/26/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	903734	cfrm04121978c640f640	296485				7/24/2017		8/3/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/26/2017	8/4/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904012	kvnf05101956k650v525	215739				7/27/2017		7/31/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/27/2017	8/1/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904262	dcim09221964d450c413	192790				7/1/2017		9/15/2017	Hospital or other residential non-psychiatric medical facility (HUD)	Other	HUD	7/27/2017	9/27/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904270	deef09221970d500e400	396639				7/27/2017		7/29/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	7/28/2017	7/31/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904660	bahm08191970b400a260	167933				7/31/2017		8/10/2017	Place not meant for habitation (HUD)	Non-compliance with program	HUD	7/31/2017	8/10/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904892	jsem06031951j500s123	459879				8/1/2017		8/5/2017	Hospital or other residential non-psychiatric medical facility (HUD)	Non-compliance with program	HUD	8/1/2017	8/7/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904893	jrgm01231969j210r210	11625				7/28/2017		8/6/2017	Jail, prison or juvenile detention facility (HUD)	Criminal activity / violence	HUD	8/1/2017	8/8/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904894	bbrm09191969b650b624	434858				7/31/2017		8/3/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	8/1/2017	8/4/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904895	rbom09141946r163b650	425239				7/31/2017		10/12/2017	Transitional housing for homeless persons (including homeless youth) (HUD)	Completed program	HUD	8/1/2017	11/6/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904897	cnwm03301956c642n400	88294				7/29/2017		9/1/2017	Rental by client, no ongoing housing subsidy (HUD)	Left for housing opp. before completing program	HUD	8/1/2017	9/7/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904901	hwnm02081961h630w523	276087				7/30/2017		9/7/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	8/1/2017	9/7/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904906	lhlm04221968l600h400	459883				7/29/2017		8/1/2017	Staying or living with family, temporary tenure (HUD)	Other	HUD	8/1/2017	8/2/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904907	wcem07141969w450c623	298569				7/25/2017		9/12/2017	No exit interview completed (HUD)	Unknown/Disappeared	HUD	8/1/2017	9/12/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904908	sjnf09021985s260j520	459884				7/26/2017		5/7/2018	Emergency shelter, incl. hotel/motel paid for w/ ES voucher, or RHY-funded Host Home shelter (HUD)	Other	HUD	8/1/2017	5/18/2018
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	904909	pdgf03121977p420d200	349918				7/24/2017	1/16/2018	1/16/2018	Rental by client, with RRH or equivalent subsidy (HUD)	Completed program	HUD	8/1/2017	1/16/2018
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	905184	hvlm09071963h236v420	460004				8/1/2017		8/10/2017	No exit interview completed (HUD)	Unknown/Disappeared	HUD	8/2/2017	8/24/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	905186	fhrf12121977f420h614	183775				8/1/2017		9/8/2017	Rental by client, no ongoing housing subsidy (HUD)	Completed program	HUD	8/2/2017	9/12/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	905448	wgem04021992w450g626	292185				8/2/2017		9/11/2017	Staying or living with friends, permanent tenure (HUD)	Left for housing opp. before completing program	HUD	8/3/2017	9/19/2017
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	905451	jbaf12131981j200b162	421503				8/2/2017		9/8/2017	Jail, prison or juvenile detention facility (HUD)	Criminal activity / violence	HUD	8/3/2017	9/12/2017
